Address,Type,Datetime,Latitude,Longitude,Report Location,Incident Number
6529 Beach Dr Sw,1RED 1 Unit,4/1/23 16:16,47.544223,-122.397469,POINT (-122.397469 47.544223),F230039635
1247 15th Ave E,Aid Response,4/1/23 16:17,47.630904,-122.312516,POINT (-122.312516 47.630904),F230039636
620 Terry Ave,Aid Response,4/1/23 16:21,47.606157,-122.323768,POINT (-122.323768 47.606157),F230039637
5311 Phinney Ave N,Aid Response,4/1/23 16:31,47.667143,-122.35442,POINT (-122.35442 47.667143),F230039641
202 N 110th St,Auto Fire Alarm,4/1/23 16:31,47.708721,-122.356787,POINT (-122.356787 47.708721),F230039642
4545 Roosevelt Way Ne,Aid Response,4/1/23 16:33,47.661682,-122.317467,POINT (-122.317467 47.661682),F230039643
423 N 122nd St,Aid Response,4/1/23 16:34,47.717783,-122.353912,POINT (-122.353912 47.717783),F230039644
2200 S JACKSON ST,Aid Response,4/1/23 16:34,47.599275,-122.303285,POINT (-122.303285 47.599275),F230039645
923 N 143rd St,Alarm Bell,4/1/23 16:47,47.732314,-122.346684,POINT (-122.346684 47.732314),F230039646
255 S JACKSON ST,Aid Response,4/1/23 16:48,47.5992,-122.330915,POINT (-122.330915 47.5992),F230039647
7547 24th Ave Nw,4RED - 2 + 1 + 1,4/1/23 16:54,47.683599,-122.387565,POINT (-122.387565 47.683599),F230039650
Fauntleroy Way Sw / Sw Brandon St,Aid Response,4/1/23 16:54,47.553821,-122.381589,POINT (-122.381589 47.553821),F230039649
7547 24th Ave Nw,Auto Fire Alarm,4/1/23 16:55,47.683599,-122.387565,POINT (-122.387565 47.683599),F230039651
2210 Westlake Ave,Aid Response,4/1/23 17:00,47.618127,-122.338419,POINT (-122.338419 47.618127),F230039654
5315 Sw Charlestown St,Aid Response,4/1/23 17:02,47.570356,-122.400307,POINT (-122.400307 47.570356),F230039655
2208 15th Ave W,Medic Response- Overdose,4/1/23 17:07,47.638695,-122.376149,POINT (-122.376149 47.638695),F230039656
5212 21st Ave S,Aid Response,4/1/23 17:12,47.555829,-122.305966,POINT (-122.305966 47.555829),F230039657
924 N 143RD ST,1RED 1 Unit,4/1/23 17:13,47.732314,-122.346635,POINT (-122.346635 47.732314),F230039658
3802 S Othello St,Medic Response,4/1/23 17:14,47.537035,-122.28468,POINT (-122.28468 47.537035),F230039659
Harvard Ave / E Pike St,Scenes Of Violence 14,4/1/23 17:18,47.614066,-122.322111,POINT (-122.322111 47.614066),F230039660
910 E Boston St,Rescue Lock In/Out,4/1/23 17:20,47.63839,-122.321223,POINT (-122.321223 47.63839),F230039662
E Pine St / 10th Ave,Medic Response,4/1/23 17:23,47.615245,-122.319465,POINT (-122.319465 47.615245),F230039665
E Pine St / 10th Ave,Aid Response,4/1/23 17:23,47.615245,-122.319465,POINT (-122.319465 47.615245),F230039664
1902 2nd Ave,Aid Response,4/1/23 17:28,47.610972,-122.340465,POINT (-122.340465 47.610972),F230039667
5010 Seelye Ct S,Aid Response,4/1/23 17:33,47.557115,-122.307022,POINT (-122.307022 47.557115),F230039668
30TH AVE NE / NE 137TH ST,MVI - Motor Vehicle Incident,4/1/23 17:38,47.727908,-122.296426,POINT (-122.296426 47.727908),F230039669
614 33rd Ave E,Fire in Building,4/1/23 17:42,47.625076,-122.289555,POINT (-122.289555 47.625076),F230039670
2010 S Jackson St,Aid Response,4/1/23 17:56,47.599258,-122.305827,POINT (-122.305827 47.599258),F230039672
700 Queen Anne Ave N,Aid Response,4/1/23 18:00,47.625454,-122.356703,POINT (-122.356703 47.625454),F230039673
3rd Ave S / S Dawson St,Encampment Fire,4/1/23 18:07,47.555643,-122.330908,POINT (-122.330908 47.555643),F230039674
51 Union St,Rescue Elevator,4/1/23 18:13,47.607068,-122.340933,POINT (-122.340933 47.607068),F230039675
12349 Roosevelt Way Ne,1RED 1 Unit,4/1/23 18:15,47.718077,-122.318092,POINT (-122.318092 47.718077),F230039676
114 James St,Rescue Elevator,4/1/23 18:18,47.601806,-122.333703,POINT (-122.333703 47.601806),F230039677
12529 33rd Ave Ne,Aid Response,4/1/23 18:23,47.719464,-122.292729,POINT (-122.292729 47.719464),F230039678
2256 Harbor Ave Sw,Triaged Incident,4/1/23 18:33,47.58324,-122.37417,POINT (-122.37417 47.58324),F230039680
2230 3RD AVE,Triaged Incident,4/1/23 18:37,47.614164,-122.343879,POINT (-122.343879 47.614164),F230039681
308 4th Ave S,Medic Response,4/1/23 18:43,47.599968,-122.328965,POINT (-122.328965 47.599968),F230039682
3901 S Cloverdale St,Aid Response,4/1/23 18:51,47.52611,-122.284214,POINT (-122.284214 47.52611),F230039683
E Thomas St / Broadway E,Medic Response- Overdose,4/1/23 18:58,47.621076,-122.320892,POINT (-122.320892 47.621076),F230039684
408 Aurora Ave N,Aid Response,4/1/23 19:07,47.622153,-122.343709,POINT (-122.343709 47.622153),F230039685
1ST AVE S / S ROYAL BROUGHAM WAY,Medic Response,4/1/23 19:08,47.592396,-122.334195,POINT (-122.334195 47.592396),F230039686
106 Occidental Ave S,Aid Response,4/1/23 19:10,47.60167,-122.332874,POINT (-122.332874 47.60167),F230039687
12337 20th Ave Ne,1RED 1 Unit,4/1/23 19:13,47.717815,-122.307232,POINT (-122.307232 47.717815),F230039688
7339 43rd Ave S,Aid Response,4/1/23 19:16,47.536691,-122.279379,POINT (-122.279379 47.536691),F230039691
Broadway E / E Republican St,Medic Response- Overdose,4/1/23 19:16,47.623129,-122.320924,POINT (-122.320924 47.623129),F230039690
7723 52nd Ave S,Aid Response,4/1/23 19:26,47.533309,-122.268155,POINT (-122.268155 47.533309),F230039693
2121 26th Ave S,Aid Response,4/1/23 19:29,47.584234,-122.299024,POINT (-122.299024 47.584234),F230039694
807 Nw 90th St,Medic Response,4/1/23 19:31,47.694259,-122.36645,POINT (-122.36645 47.694259),F230039696
5th Ave / Pine St,Aid Response,4/1/23 19:32,47.611672,-122.336484,POINT (-122.336484 47.611672),F230039697
1421 N 48th St,Aid Response,4/1/23 19:41,47.663579,-122.340479,POINT (-122.340479 47.663579),F230039698
7339 43rd Ave S,Aid Response,4/1/23 19:42,47.536691,-122.279379,POINT (-122.279379 47.536691),F230039699
215 10th Ave E,Auto Fire Alarm,4/1/23 19:46,47.620084,-122.319542,POINT (-122.319542 47.620084),F230039702
1722 Nw Market St,Aid Response,4/1/23 19:47,47.668671,-122.379199,POINT (-122.379199 47.668671),F230039703
2509 E WARD ST,Medic Response,4/1/23 19:49,47.627418,-122.300225,POINT (-122.300225 47.627418),F230039706
904 Occidental Ave S,Aid Response,4/1/23 19:58,47.59483,-122.333273,POINT (-122.333273 47.59483),F230039708
1831 8TH AVE,Medic Response- 7 per Rule,4/1/23 20:03,47.614331,-122.334439,POINT (-122.334439 47.614331),F230039709
1401 2nd Ave,Aid Response,4/1/23 20:06,47.608292,-122.337995,POINT (-122.337995 47.608292),F230039710
810 Virginia St,Aid Response,4/1/23 20:15,47.615789,-122.336507,POINT (-122.336507 47.615789),F230039711
1407 Ne 47th St,Rubbish Fire,4/1/23 20:15,47.663091,-122.313021,POINT (-122.313021 47.663091),F230039713
1531 Ne 145th St,Aid Response,4/1/23 20:23,47.733947,-122.31233,POINT (-122.31233 47.733947),F230039714
614 33rd Ave E,FIREWATCH,4/1/23 20:32,47.625076,-122.289555,POINT (-122.289555 47.625076),F230039716
14100 Linden Ave N,Aid Response,4/1/23 20:33,47.73104,-122.347764,POINT (-122.347764 47.73104),F230039717
3rd Ave / Pine St,Aid Response,4/1/23 20:37,47.610743,-122.338702,POINT (-122.338702 47.610743),F230039719
4544 7th Ave Ne,Encampment Fire,4/1/23 20:52,47.662004,-122.320724,POINT (-122.320724 47.662004),F230039720
2411 Ne 75th St,Aid Response,4/1/23 20:53,47.683047,-122.301714,POINT (-122.301714 47.683047),F230039721
1628 5th Ave,Aid Response,4/1/23 20:57,47.611807,-122.336608,POINT (-122.336608 47.611807),F230039722
5917 11th Ave Nw,Aid Response,4/1/23 21:01,47.671745,-122.370752,POINT (-122.370752 47.671745),F230039723
5622 S Bangor St,Aid Response,4/1/23 21:03,47.506123,-122.262695,POINT (-122.262695 47.506123),F230039724
65 S Washington St,Medic Response,4/1/23 21:04,47.600886,-122.335349,POINT (-122.335349 47.600886),F230039725
371 Prospect St,Car Fire,4/1/23 21:05,47.62892,-122.349577,POINT (-122.349577 47.62892),F230039727
913 S Jackson St,Aid Response,4/1/23 21:16,47.59919,-122.320841,POINT (-122.320841 47.59919),F230039728
1811 Eastlake Ave,Aid Response,4/1/23 21:33,47.618002,-122.329182,POINT (-122.329182 47.618002),F230039732
2219 4th Ave,Medic Response,4/1/23 21:34,47.614741,-122.342873,POINT (-122.342873 47.614741),F230039733
600 Pine St,Triaged Incident,4/1/23 21:35,47.612136,-122.335373,POINT (-122.335373 47.612136),F230039735
6710 31st Ave Sw,Medic Response,4/1/23 21:35,47.542739,-122.372274,POINT (-122.372274 47.542739),F230039734
1811 Eastlake Ave,Aid Response,4/1/23 21:43,47.618002,-122.329182,POINT (-122.329182 47.618002),F230039737
64TH AVE S / S PRENTICE ST,Aid Response,4/1/23 21:48,47.508187,-122.253551,POINT (-122.253551 47.508187),F230039740
5423 35th Ave Sw,Low Acuity Response,4/1/23 21:49,47.553569,-122.37628,POINT (-122.37628 47.553569),F230039742
1535 11th Ave,AFA4 - Auto Alarm 2 + 1 + 1,4/1/23 21:50,47.614496,-122.318147,POINT (-122.318147 47.614496),F230039741
607 3rd Ave,Auto Fire Alarm,4/1/23 21:55,47.602813,-122.331449,POINT (-122.331449 47.602813),F230039743
500 Queen Anne Ave N,Aid Response,4/1/23 22:02,47.623277,-122.35672,POINT (-122.35672 47.623277),F230039745
1010 E PIKE ST,Medic Response- Overdose,4/1/23 22:06,47.614086,-122.319314,POINT (-122.319314 47.614086),F230039746
6818 62nd Ave Ne,Aid Response,4/1/23 22:07,47.677949,-122.262215,POINT (-122.262215 47.677949),F230039747
4414 40th Ave Sw,Investigate Out Of Service,4/1/23 22:13,47.564424,-122.382812,POINT (-122.382812 47.564424),F230039749
4801 24th Ave Ne,Auto Fire Alarm,4/1/23 22:16,47.66378,-122.301734,POINT (-122.301734 47.66378),F230039750
36TH AVE S / S ADAMS ST,Aid Response,4/1/23 22:19,47.565398,-122.287386,POINT (-122.287386 47.565398),F230039751
6420 California Ave Sw,Aid Response,4/1/23 22:19,47.545489,-122.387208,POINT (-122.387208 47.545489),F230039752
913 S Jackson St,Investigate Out Of Service,4/1/23 22:20,47.59919,-122.320841,POINT (-122.320841 47.59919),F230039753
2615 1ST AVE,Aid Response,4/1/23 22:23,47.615328,-122.349815,POINT (-122.349815 47.615328),F230039754
4535 18th Ave Ne,Rescue Lock In/Out,4/1/23 22:24,47.661566,-122.308378,POINT (-122.308378 47.661566),F230039755
773 N 74th St,Aid Response,4/1/23 22:28,47.682563,-122.348598,POINT (-122.348598 47.682563),F230039756
4016 8th Ave Ne,Aid Response Yellow,4/1/23 22:29,47.655984,-122.319796,POINT (-122.319796 47.655984),F230039757
7544 24th Ave Sw,Aid Response,4/1/23 22:32,47.535114,-122.363169,POINT (-122.363169 47.535114),F230039758
6303 6th Ave Ne,Low Acuity Response,4/1/23 22:37,47.674361,-122.322281,POINT (-122.322281 47.674361),F230039759
Pine St / 4th Ave,Rubbish Fire,4/1/23 22:41,47.611207,-122.337592,POINT (-122.337592 47.611207),F230039762
1700 1st Ave S,Aid Response,4/1/23 22:48,47.588229,-122.334197,POINT (-122.334197 47.588229),F230039763
5316 28th Ave S,Aid Response,4/1/23 22:56,47.554351,-122.296871,POINT (-122.296871 47.554351),F230039764
2201 E Madison St,Aid Response,4/1/23 22:57,47.618428,-122.303639,POINT (-122.303639 47.618428),F230039765
1824 N 103rd St,Aid Response,4/1/23 22:57,47.703223,-122.33548,POINT (-122.33548 47.703223),F230039766
631 Nw 80th St,Aid Response,4/1/23 23:05,47.686938,-122.363731,POINT (-122.363731 47.686938),F230039767
330 Nw 85th St,Medic Response- 7 per Rule,4/1/23 23:09,47.690626,-122.360908,POINT (-122.360908 47.690626),F230039768
1405 24th Ave,Rescue Elevator,4/1/23 23:16,47.612995,-122.301416,POINT (-122.301416 47.612995),F230039769
421 1st Ave S,Aid Response,4/1/23 23:16,47.59901,-122.334189,POINT (-122.334189 47.59901),F230039770
Ne 145th St / Lake City Way Ne,Dumpster Fire,4/1/23 23:20,47.733753,-122.292433,POINT (-122.292433 47.733753),F230039771
1401 Broadway,Aid Response,4/1/23 23:22,47.612963,-122.320762,POINT (-122.320762 47.612963),F230039772
2401 S Jackson St,Aid Response,4/1/23 23:32,47.599288,-122.301125,POINT (-122.301125 47.599288),F230039774
1400 S Lane St,4RED - 2 + 1 + 1,4/1/23 23:33,47.596654,-122.314056,POINT (-122.314056 47.596654),F230039775
3232 S Monroe St,Aid Response,4/1/23 23:36,47.531005,-122.289398,POINT (-122.289398 47.531005),F230039778
2414 1st Ave,Auto Fire Alarm,4/1/23 23:36,47.614217,-122.347937,POINT (-122.347937 47.614217),F230039777
914 E Harrison St,Medic Response,4/1/23 23:38,47.621987,-122.320766,POINT (-122.320766 47.621987),F230039779
1400 S Lane St,Aid Response,4/1/23 23:45,47.596654,-122.314056,POINT (-122.314056 47.596654),F230039781
Summit Ave E / E Mercer St,Aid Response,4/1/23 23:51,47.624289,-122.325318,POINT (-122.325318 47.624289),F230039782
3642 33rd Ave S,Aid Response,4/1/23 23:52,47.571233,-122.291003,POINT (-122.291003 47.571233),F230039784
6501 12th Ave Ne,Nurseline/AMR,4/1/23 23:53,47.675815,-122.315658,POINT (-122.315658 47.675815),F230039785
4320 Little Canoe Channel Ne,Medic Response,4/1/23 23:54,47.659584,-122.304826,POINT (-122.304826 47.659584),F230039787
9811 California Ave Sw,Low Acuity Response,4/1/23 23:58,47.515534,-122.387511,POINT (-122.387511 47.515534),F230039790
4864 Beacon Ave S,Medic Response,4/2/23 0:01,47.558615,-122.304071,POINT (-122.304071 47.558615),F230039791
4th Ave / Pike St,Rubbish Fire,4/2/23 0:04,47.610214,-122.336683,POINT (-122.336683 47.610214),F230039793
Fairview Ave N / Valley St,Aid Response,4/2/23 0:04,47.625769,-122.334353,POINT (-122.334353 47.625769),F230039792
2732 61st Ave Sw,Aid Response,4/2/23 0:21,47.578976,-122.410652,POINT (-122.410652 47.578976),F230039794
918 E Fir St,Aid Response,4/2/23 0:22,47.602693,-122.320495,POINT (-122.320495 47.602693),F230039796
710 Cherry St,Aid Response,4/2/23 0:23,47.605387,-122.327511,POINT (-122.327511 47.605387),F230039797
223 W Galer St,Medic Response,4/2/23 0:35,47.632321,-122.359809,POINT (-122.359809 47.632321),F230039799
3053 32nd Ave W,Aid Response,4/2/23 0:40,47.647296,-122.39826,POINT (-122.39826 47.647296),F230039801
319 Nw 113th Pl,Automatic Fire Alarm Resd,4/2/23 0:41,47.711564,-122.361476,POINT (-122.361476 47.711564),F230039802
94 Bay St,Investigate Out Of Service,4/2/23 0:47,47.618412,-122.355206,POINT (-122.355206 47.618412),F230039803
3621 33rd Ave S,Low Acuity Response,4/2/23 0:58,47.571408,-122.291001,POINT (-122.291001 47.571408),F230039804
611 S Brandon St,Aid Response,4/2/23 1:16,47.554123,-122.326542,POINT (-122.326542 47.554123),F230039806
5300 24th Ave Ne,Aid Response,4/2/23 1:16,47.66707,-122.301946,POINT (-122.301946 47.66707),F230039807
3405 Sw Willow St,Aid Response,4/2/23 1:22,47.541035,-122.37525,POINT (-122.37525 47.541035),F230039808
1414 Dexter Ave N,Nurseline/AMR,4/2/23 1:24,47.631529,-122.342288,POINT (-122.342288 47.631529),F230039809
2008 Westlake Ave,Aid Response,4/2/23 1:34,47.615007,-122.337781,POINT (-122.337781 47.615007),F230039810
2300 Sw Webster St,Aid Response,4/2/23 1:34,47.535515,-122.36216,POINT (-122.36216 47.535515),F230039811
818 Ne 106th St,Aid Response,4/2/23 1:35,47.705841,-122.319275,POINT (-122.319275 47.705841),F230039812
501 S Royal Brougham Way,Aid Response,4/2/23 1:37,47.592396,-122.327325,POINT (-122.327325 47.592396),F230039813
1300 E Madison St,Aid Response,4/2/23 1:53,47.613354,-122.315518,POINT (-122.315518 47.613354),F230039815
1st Ave / Blanchard St,Aid Response,4/2/23 1:55,47.612606,-122.345213,POINT (-122.345213 47.612606),F230039816
319 Nw 113th Pl,Automatic Fire Alarm Resd,4/2/23 1:56,47.711564,-122.361476,POINT (-122.361476 47.711564),F230039817
4532 19th Ave Ne,Aid Response,4/2/23 2:00,47.661539,-122.307241,POINT (-122.307241 47.661539),F230039818
Boylston Ave / Marion St,Aid Response,4/2/23 2:01,47.610017,-122.321158,POINT (-122.321158 47.610017),F230039819
Union St / 7th Ave,MVI - Motor Vehicle Incident,4/2/23 2:01,47.610614,-122.332447,POINT (-122.332447 47.610614),F230039820
4110 Sw Walker St,Aid Response,4/2/23 2:03,47.583961,-122.383908,POINT (-122.383908 47.583961),F230039821
24th Ave / E Olive St,Medic Response- 6 per Rule,4/2/23 2:10,47.616479,-122.301384,POINT (-122.301384 47.616479),F230039824
Airport Way S / S Massachusetts St,1RED 1 Unit,4/2/23 2:10,47.588225,-122.321391,POINT (-122.321391 47.588225),F230039825
2802 Rainier Ave S,Aid Response,4/2/23 2:11,47.578333,-122.298138,POINT (-122.298138 47.578333),F230039826
6545 Ravenna Ave Ne,Aid Response,4/2/23 2:15,47.676048,-122.30382,POINT (-122.30382 47.676048),F230039827
811 N 130th St,Aid Response,4/2/23 2:18,47.723221,-122.349217,POINT (-122.349217 47.723221),F230039828
5444 Delridge Way Sw,Medic Response,4/2/23 2:19,47.553321,-122.362969,POINT (-122.362969 47.553321),F230039829
424 Minor Ave N,Auto Fire Alarm,4/2/23 2:24,47.622242,-122.332995,POINT (-122.332995 47.622242),F230039830
424 Minor Ave N,Auto Fire Alarm,4/2/23 2:24,47.622242,-122.332995,POINT (-122.332995 47.622242),F230039831
2612 W Galer St,Aid Response,4/2/23 2:24,47.632325,-122.391006,POINT (-122.391006 47.632325),F230039832
407 Ne 73rd St,Aid Response,4/2/23 2:24,47.681209,-122.324988,POINT (-122.324988 47.681209),F230039833
14002 Linden Ave N,Low Acuity Response,4/2/23 2:28,47.730569,-122.347758,POINT (-122.347758 47.730569),F230039834
2621 2nd Ave,Aid Response,4/2/23 2:29,47.616027,-122.349014,POINT (-122.349014 47.616027),F230039835
318 2nd Ave Et S,Aid Response,4/2/23 2:30,47.600194,-122.330541,POINT (-122.330541 47.600194),F230039836
1603 Palm Ave Sw,Aid Response,4/2/23 2:33,47.589259,-122.38367,POINT (-122.38367 47.589259),F230039837
1922 9th Ave,Auto Fire Alarm,4/2/23 2:34,47.615781,-122.334715,POINT (-122.334715 47.615781),F230039838
116 Stewart St,Medic Response,4/2/23 2:42,47.610387,-122.341198,POINT (-122.341198 47.610387),F230039842
4300 Woodland Park Ave N,1RED 1 Unit,4/2/23 2:50,47.659196,-122.344584,POINT (-122.344584 47.659196),F230039844
2621 2nd Ave,Aid Response,4/2/23 3:00,47.616027,-122.349014,POINT (-122.349014 47.616027),F230039845
1124 21st Ave S,Aid Response,4/2/23 3:01,47.592929,-122.304612,POINT (-122.304612 47.592929),F230039846
N 107th St / Corliss Ave N,MVI - Motor Vehicle Incident,4/2/23 3:04,47.706831,-122.331277,POINT (-122.331277 47.706831),F230039847
1911 22nd Ave S,Aid Response,4/2/23 3:05,47.586234,-122.304237,POINT (-122.304237 47.586234),F230039848
4200 8th Ave Ne,Aid Response,4/2/23 3:09,47.657518,-122.319791,POINT (-122.319791 47.657518),F230039849
12238 9th Ave Nw,Low Acuity Response,4/2/23 3:14,47.71808,-122.36768,POINT (-122.36768 47.71808),F230039850
9212 39th Ave S,Aid Response,4/2/23 3:35,47.521181,-122.283689,POINT (-122.283689 47.521181),F230039852
424 Minor Ave N,Auto Fire Alarm,4/2/23 3:45,47.622242,-122.332995,POINT (-122.332995 47.622242),F230039853
306 Summit Ave E,Aid Response,4/2/23 3:51,47.620893,-122.3253,POINT (-122.3253 47.620893),F230039854
275 W Roy St,Aid Response,4/2/23 4:12,47.625728,-122.360331,POINT (-122.360331 47.625728),F230039855
2017 3rd Ave,Auto Fire Alarm,4/2/23 4:31,47.612524,-122.341104,POINT (-122.341104 47.612524),F230039857
12th Ave / E Howell St,Illegal Burn,4/2/23 4:38,47.617601,-122.316891,POINT (-122.316891 47.617601),F230039858
8 W Aloha St,Auto Fire Alarm,4/2/23 4:45,47.627192,-122.356783,POINT (-122.356783 47.627192),F230039859
4613 48th Ave S,Aid Response,4/2/23 4:46,47.561597,-122.273221,POINT (-122.273221 47.561597),F230039860
12546 33rd Ave Ne,Low Acuity Response,4/2/23 5:03,47.719585,-122.292729,POINT (-122.292729 47.719585),F230039862
223 W Galer St,Aid Response,4/2/23 5:36,47.632321,-122.359809,POINT (-122.359809 47.632321),F230039863
510 Minor Ave N,Water Job Minor,4/2/23 5:38,47.623222,-122.333001,POINT (-122.333001 47.623222),F230039864
101 Nickerson St,Triaged Incident,4/2/23 6:04,47.64865,-122.355229,POINT (-122.355229 47.64865),F230039866
9901 Arrowsmith Ave S,Medic Response,4/2/23 6:09,47.512691,-122.251439,POINT (-122.251439 47.512691),F230039867
3211 Nw Market St,Triaged Incident,4/2/23 6:20,47.668623,-122.398461,POINT (-122.398461 47.668623),F230039868
Eb I90 At Rainier,Brush Fire Freeway,4/2/23 6:20,47.592505,-122.311963,POINT (-122.311963 47.592505),F230039869
