Address,Type,Datetime,Latitude,Longitude,Report Location,Incident Number
11502 4th Ave Nw,Low Acuity Response,1/1/23 15:00,47.712376,-122.362207,POINT (-122.362207 47.712376),F230000299
14320 Midvale Ave N,Aid Response,1/1/23 15:06,47.732501,-122.343986,POINT (-122.343986 47.732501),F230000300
320 Summit Ave E,Medic Response,1/1/23 15:09,47.621057,-122.325301,POINT (-122.325301 47.621057),F230000305
6522 12th Ave Nw,Aid Response,1/1/23 15:09,47.676158,-122.371954,POINT (-122.371954 47.676158),F230000304
9030 Seward Park Ave S,Aid Response,1/1/23 15:14,47.522449,-122.264499,POINT (-122.264499 47.522449),F230000306
4115 Roosevelt Way Ne,Nurseline/AMR,1/1/23 15:20,47.656978,-122.317817,POINT (-122.317817 47.656978),F230000307
903 E Union St,Nurseline/AMR,1/1/23 15:21,47.612962,-122.320705,POINT (-122.320705 47.612962),F230000310
8803 38th Ave Ne,Aid Response,1/1/23 15:26,47.69238,-122.287979,POINT (-122.287979 47.69238),F230000311
5619 16th Ave Ne,1RED 1 Unit,1/1/23 15:31,47.669609,-122.310753,POINT (-122.310753 47.669609),F230000312
9000 Renton Ave S,Aid Response,1/1/23 15:38,47.523312,-122.276403,POINT (-122.276403 47.523312),F230000315
6507 30th Ave S,Alarm Bell,1/1/23 15:52,47.544306,-122.293667,POINT (-122.293667 47.544306),F230000316
14340 15th Ave Ne,Aid Response,1/1/23 15:53,47.732781,-122.312733,POINT (-122.312733 47.732781),F230000317
1800 S Jackson St,Nurseline/AMR,1/1/23 15:57,47.599239,-122.308968,POINT (-122.308968 47.599239),F230000319
Ne 75th St / Roosevelt Way Ne,Aid Response,1/1/23 16:05,47.683111,-122.31749,POINT (-122.31749 47.683111),F230000320
2030 3RD AVE,Medic Response,1/1/23 16:09,47.612626,-122.341277,POINT (-122.341277 47.612626),F230000321
334 1st Ave N,Medic Response,1/1/23 16:20,47.621329,-122.355431,POINT (-122.355431 47.621329),F230000324
999 Hiawatha Pl S,Nurseline/AMR,1/1/23 16:22,47.593568,-122.308459,POINT (-122.308459 47.593568),F230000325
3827 S Morgan St,Aid Response,1/1/23 16:24,47.543899,-122.284117,POINT (-122.284117 47.543899),F230000326
501 Rainier Ave S,Medic Response- Overdose,1/1/23 16:25,47.598322,-122.3134,POINT (-122.3134 47.598322),F230000327
4903 Sw Dakota St,Low Acuity Response,1/1/23 16:26,47.566655,-122.394838,POINT (-122.394838 47.566655),F230000328
2001 E Yesler Way,Aid Response,1/1/23 16:32,47.601674,-122.306339,POINT (-122.306339 47.601674),F230000329
14332 15TH AVE NE,Triaged Incident,1/1/23 16:32,47.732722,-122.312732,POINT (-122.312732 47.732722),F230000331
700 Stewart St,Natural Gas Odor,1/1/23 16:33,47.614288,-122.336155,POINT (-122.336155 47.614288),F230000330
3728 S Myrtle St,Aid Response,1/1/23 16:34,47.538879,-122.28571,POINT (-122.28571 47.538879),F230000332
800 Occidental Ave S,Aid Response,1/1/23 16:35,47.595692,-122.333273,POINT (-122.333273 47.595692),F230000333
11502 North Park Ave N,Medic Response- 7 per Rule,1/1/23 16:37,47.712338,-122.348986,POINT (-122.348986 47.712338),F230000336
8th Ave S / S King St,Medic Response- 7 per Rule,1/1/23 16:38,47.598348,-122.322448,POINT (-122.322448 47.598348),F230000335
1609 FAIRVIEW AVE E,Marine Fire On Shore,1/1/23 16:39,47.633901,-122.326924,POINT (-122.326924 47.633901),F230000337
8552 31st Ave Nw,Aid Response,1/1/23 16:42,47.691032,-122.396938,POINT (-122.396938 47.691032),F230000338
201 Yesler Way,Triaged Incident,1/1/23 16:44,47.601719,-122.331966,POINT (-122.331966 47.601719),F230000339
3717 Beach Dr Sw,Aid Response,1/1/23 16:46,47.571002,-122.41077,POINT (-122.41077 47.571002),F230000341
1901 Franklin Ave E,Low Acuity Response,1/1/23 16:51,47.635873,-122.32447,POINT (-122.32447 47.635873),F230000344
30th Ave Ne / Ne 127th St,Aid Response,1/1/23 16:57,47.721092,-122.296336,POINT (-122.296336 47.721092),F230000345
307 Queen Anne Ave N,Nurseline/AMR,1/1/23 16:58,47.621012,-122.356738,POINT (-122.356738 47.621012),F230000346
13511 36th Ave Ne,Low Acuity Response,1/1/23 17:04,47.726542,-122.289561,POINT (-122.289561 47.726542),F230000347
4727 42ND AVE SW,Medic Response,1/1/23 17:07,47.56061,-122.385471,POINT (-122.385471 47.56061),F230000348
1421 Minor Ave,Aid Response,1/1/23 17:09,47.613146,-122.327096,POINT (-122.327096 47.613146),F230000350
2215 1st Ave,Auto Fire Alarm,1/1/23 17:14,47.612716,-122.345399,POINT (-122.345399 47.612716),F230000352
527 12th Ave E,Aid Response,1/1/23 17:17,47.623419,-122.31675,POINT (-122.31675 47.623419),F230000354
1811 Eastlake Ave,Aid Response,1/1/23 17:23,47.618002,-122.329182,POINT (-122.329182 47.618002),F230000355
2415 Western Ave,Aid Response,1/1/23 17:26,47.613559,-122.348806,POINT (-122.348806 47.613559),F230000356
E Pine St / Broadway,Nurseline/AMR,1/1/23 17:31,47.615235,-122.320799,POINT (-122.320799 47.615235),F230000357
100 W Highland Dr,Aid Response,1/1/23 17:32,47.629577,-122.357919,POINT (-122.357919 47.629577),F230000358
3036 16th Ave W,Aid Response,1/1/23 17:39,47.647505,-122.377493,POINT (-122.377493 47.647505),F230000362
3766 W Commodore Way,Aid Response,1/1/23 17:39,47.666203,-122.408632,POINT (-122.408632 47.666203),F230000363
6th Ave / Union St,Medic Response- 7 per Rule,1/1/23 17:42,47.61015,-122.333556,POINT (-122.333556 47.61015),F230000364
3621 33rd Ave S,Low Acuity Response,1/1/23 17:52,47.571408,-122.291001,POINT (-122.291001 47.571408),F230000366
3925 Ne Surber Dr,Aid Response,1/1/23 17:58,47.655963,-122.285601,POINT (-122.285601 47.655963),F230000367
3701 WALLA WALLA RD NE,Aid Response,1/1/23 18:04,47.64941,-122.299332,POINT (-122.299332 47.64941),F230000369
Sw Trenton St / 25th Ave Sw,Aid Response,1/1/23 18:04,47.524684,-122.364526,POINT (-122.364526 47.524684),F230000368
1512 6th Ave,Aid Response,1/1/23 18:09,47.611254,-122.334566,POINT (-122.334566 47.611254),F230000370
9061 Seward Park Ave S,Fire in Building,1/1/23 18:21,47.521679,-122.264284,POINT (-122.264284 47.521679),F230000371
101 6th Ave S,Aid Response,1/1/23 18:25,47.601701,-122.326351,POINT (-122.326351 47.601701),F230000372
1011 S Weller St,Auto Fire Alarm,1/1/23 18:39,47.597509,-122.319511,POINT (-122.319511 47.597509),F230000374
421 1st Ave S,Aid Response,1/1/23 18:47,47.59901,-122.334189,POINT (-122.334189 47.59901),F230000375
710 Cherry St,Aid Response,1/1/23 18:47,47.605387,-122.327511,POINT (-122.327511 47.605387),F230000377
4404 50th Ave S,Low Acuity Response,1/1/23 18:53,47.564065,-122.270727,POINT (-122.270727 47.564065),F230000378
8851 16th Ave Sw,Nurseline/AMR,1/1/23 19:00,47.524233,-122.355088,POINT (-122.355088 47.524233),F230000379
140 Broadway E,Aid Response,1/1/23 19:02,47.619205,-122.320862,POINT (-122.320862 47.619205),F230000382
219 Pontius Ave N,Aid Response,1/1/23 19:02,47.619877,-122.331698,POINT (-122.331698 47.619877),F230000383
6038 5th Ave Nw,Fire in Building,1/1/23 19:03,47.672679,-122.36294,POINT (-122.36294 47.672679),F230000384
223 Yesler Way,Aid Response,1/1/23 19:07,47.601718,-122.331581,POINT (-122.331581 47.601718),F230000386
820 Nw 95th St,Aid Response,1/1/23 19:13,47.697867,-122.367016,POINT (-122.367016 47.697867),F230000388
3300 Meridian Ave N,Medic Response- 7 per Rule,1/1/23 19:13,47.646867,-122.333927,POINT (-122.333927 47.646867),F230000389
1726 Summit Ave,Aid Response,1/1/23 19:15,47.616699,-122.325548,POINT (-122.325548 47.616699),F230000390
810 Virginia St,Aid Response,1/1/23 19:24,47.615789,-122.336507,POINT (-122.336507 47.615789),F230000392
9000 Renton Ave S,Aid Response,1/1/23 19:25,47.523312,-122.276403,POINT (-122.276403 47.523312),F230000393
3005 Rainier Ave S,Aid Response,1/1/23 19:29,47.576698,-122.296889,POINT (-122.296889 47.576698),F230000395
5040 Ne 41st St,Unk Odor,1/1/23 19:36,47.658092,-122.272961,POINT (-122.272961 47.658092),F230000396
17TH AVE / E OLIVE ST,Aid Response,1/1/23 19:43,47.616443,-122.310151,POINT (-122.310151 47.616443),F230000397
2610 Sw Holden St,Natural Gas Odor,1/1/23 19:44,47.533705,-122.366231,POINT (-122.366231 47.533705),F230000398
Western Ave / Yesler Way,Aid Response,1/1/23 20:05,47.601722,-122.335549,POINT (-122.335549 47.601722),F230000399
Wallingford Ave N / N 45th St,Aid Response,1/1/23 20:13,47.661386,-122.336294,POINT (-122.336294 47.661386),F230000400
Aurora Ave N / N 76th St,Medic Response- Overdose,1/1/23 20:14,47.684038,-122.344488,POINT (-122.344488 47.684038),F230000401
Yale Ave E / E Newton St,Aid Response,1/1/23 20:18,47.636766,-122.327117,POINT (-122.327117 47.636766),F230000402
924 N 143rd St,Aid Response,1/1/23 20:23,47.732314,-122.346635,POINT (-122.346635 47.732314),F230000403
6004 31st Ave Sw,Medic Response,1/1/23 20:29,47.548281,-122.37207,POINT (-122.37207 47.548281),F230000404
442 S Main St,Nurseline/AMR,1/1/23 20:30,47.600035,-122.328407,POINT (-122.328407 47.600035),F230000405
1502 E Yesler Way,Auto Fire Alarm,1/1/23 20:31,47.601686,-122.31285,POINT (-122.31285 47.601686),F230000406
210 Alaskan Way S,Aid Response,1/1/23 20:38,47.600593,-122.335915,POINT (-122.335915 47.600593),F230000407
724 N 143rd St,Aid Response,1/1/23 20:41,47.732314,-122.350154,POINT (-122.350154 47.732314),F230000408
1301 Alaskan Way,Aid Response,1/1/23 20:42,47.605911,-122.340413,POINT (-122.340413 47.605911),F230000409
506 E Howell St,Alarm Bell,1/1/23 20:46,47.617741,-122.32524,POINT (-122.32524 47.617741),F230000411
2208 15th Ave W,Auto Fire Alarm,1/1/23 20:48,47.638695,-122.376149,POINT (-122.376149 47.638695),F230000412
630 Boren Ave N,Unk Odor,1/1/23 20:51,47.624842,-122.335825,POINT (-122.335825 47.624842),F230000413
2101 N NORTHLAKE WAY,Vessel Sinking On Water,1/1/23 20:51,47.646871,-122.333913,POINT (-122.333913 47.646871),F230000415
4401 S Trenton St,Aid Response,1/1/23 20:52,47.524258,-122.278029,POINT (-122.278029 47.524258),F230000414
3911 Sw Monroe St,Medic Response,1/1/23 20:59,47.531364,-122.382134,POINT (-122.382134 47.531364),F230000417
400 Pine St,Aid Response,1/1/23 20:59,47.611207,-122.337592,POINT (-122.337592 47.611207),F230000418
3939 S Othello St,Aid Response,1/1/23 21:03,47.537045,-122.282811,POINT (-122.282811 47.537045),F230000422
756 John St,Aid Response,1/1/23 21:03,47.619719,-122.342229,POINT (-122.342229 47.619719),F230000421
2717 Dexter Ave N,Trans to AMR,1/1/23 21:06,47.644374,-122.346913,POINT (-122.346913 47.644374),F230000426
10th Ave / E Yesler Way,Illegal Burn,1/1/23 21:09,47.601698,-122.319582,POINT (-122.319582 47.601698),F230000427
1520 Nw 51st St,Aid Response,1/1/23 21:09,47.665705,-122.376475,POINT (-122.376475 47.665705),F230000425
1501 17th Ave,Aid Response,1/1/23 21:12,47.614106,-122.310161,POINT (-122.310161 47.614106),F230000428
1712 Summit Ave,Auto Fire Alarm,1/1/23 21:15,47.616499,-122.325545,POINT (-122.325545 47.616499),F230000429
11050 8th Ave Ne,Nurseline/AMR,1/1/23 21:25,47.708936,-122.320569,POINT (-122.320569 47.708936),F230000431
934 N 98th St,Aid Response,1/1/23 21:27,47.700531,-122.346871,POINT (-122.346871 47.700531),F230000432
508 S Donovan St,Aid Response,1/1/23 21:28,47.525631,-122.328107,POINT (-122.328107 47.525631),F230000434
116 Fairview Ave N,Aid Response,1/1/23 21:28,47.618693,-122.334256,POINT (-122.334256 47.618693),F230000433
3rd Ave / Virginia St,Aid Response,1/1/23 21:33,47.612398,-122.340892,POINT (-122.340892 47.612398),F230000436
114 Virginia St,Aid Response,1/1/23 21:33,47.611163,-122.342489,POINT (-122.342489 47.611163),F230000438
937 N 96th St,Nurseline/AMR,1/1/23 21:33,47.698721,-122.34681,POINT (-122.34681 47.698721),F230000437
4215 Rainier Ave S,Aid Response,1/1/23 21:43,47.565238,-122.288499,POINT (-122.288499 47.565238),F230000440
1009 E Union St,Auto Fire Alarm,1/1/23 21:45,47.612939,-122.319314,POINT (-122.319314 47.612939),F230000441
2027 Yale Ave E,Aid Response,1/1/23 21:46,47.63696,-122.327116,POINT (-122.327116 47.63696),F230000442
756 John St,Aid Response,1/1/23 21:49,47.619719,-122.342229,POINT (-122.342229 47.619719),F230000443
612 2nd Ave,Aid Response,1/1/23 21:51,47.602386,-122.332592,POINT (-122.332592 47.602386),F230000444
5057 35th Ave Sw,Medic Response,1/1/23 21:52,47.556906,-122.37625,POINT (-122.37625 47.556906),F230000446
1431 Minor Ave,Triaged Incident,1/1/23 21:54,47.613247,-122.327187,POINT (-122.327187 47.613247),F230000447
2727 Fairview Ave E,Aid Response,1/1/23 22:00,47.64523,-122.327443,POINT (-122.327443 47.64523),F230000448
11033 Alton Ave Ne,Aid Response,1/1/23 22:08,47.708551,-122.282782,POINT (-122.282782 47.708551),F230000449
2125 2nd Ave,Rubbish Fire,1/1/23 22:12,47.61269,-122.343371,POINT (-122.343371 47.61269),F230000450
5444 Delridge Way Sw,Aid Response,1/1/23 22:16,47.553321,-122.362969,POINT (-122.362969 47.553321),F230000453
1904 26th Ave W,Aid Response,1/1/23 22:29,47.635957,-122.390358,POINT (-122.390358 47.635957),F230000456
12740 30th Ave Ne,Aid Response,1/1/23 22:32,47.721329,-122.296339,POINT (-122.296339 47.721329),F230000457
800 S Cloverdale St,Single Medic Unit,1/1/23 22:32,47.526465,-122.322916,POINT (-122.322916 47.526465),F230000458
3rd Ave / Union St,Aid Response,1/1/23 22:36,47.608756,-122.336885,POINT (-122.336885 47.608756),F230000459
7440 West Marginal Way S,Aid Response,1/1/23 22:37,47.536251,-122.333562,POINT (-122.333562 47.536251),F230000461
2012 Mcgilvra Blvd E,Automatic Fire Alarm Resd,1/1/23 22:38,47.637087,-122.280807,POINT (-122.280807 47.637087),F230000460
1901 FRANKLIN AVE E,Aid Response,1/1/23 22:45,47.635873,-122.32447,POINT (-122.32447 47.635873),F230000462
400 S Washington St,Aid Response,1/1/23 22:48,47.600875,-122.328963,POINT (-122.328963 47.600875),F230000463
2024 3rd Ave,Nurseline/AMR,1/1/23 22:49,47.612578,-122.341197,POINT (-122.341197 47.612578),F230000464
33rd Ave W / W Government Way,Aid Response,1/1/23 22:50,47.659939,-122.39951,POINT (-122.39951 47.659939),F230000465
3919 18TH AVE W,Aid Response,1/1/23 22:52,47.655244,-122.379982,POINT (-122.379982 47.655244),F230000466
2140 N Northgate Way,Aid Response,1/1/23 22:52,47.708659,-122.333457,POINT (-122.333457 47.708659),F230000467
8422 Island Dr S,Aid Response,1/1/23 23:02,47.52811,-122.261431,POINT (-122.261431 47.52811),F230000469
500 5th Ave,Aid Response,1/1/23 23:19,47.602985,-122.328535,POINT (-122.328535 47.602985),F230000471
5440 Leary Ave Nw,Aid Response,1/1/23 23:22,47.667645,-122.383275,POINT (-122.383275 47.667645),F230000472
3305 23rd Ave S,Medic Response,1/1/23 23:23,47.573997,-122.303352,POINT (-122.303352 47.573997),F230000473
2500 Canterbury Ln E,Aid Response,1/1/23 23:24,47.64123,-122.281361,POINT (-122.281361 47.64123),F230000474
1524 S Dawson St,Medic Response,1/1/23 23:37,47.555624,-122.3131,POINT (-122.3131 47.555624),F230000475
1956 1st Ave S,1RED 1 Unit,1/2/23 0:00,47.585707,-122.334198,POINT (-122.334198 47.585707),F230000476
Rainier Ave S / S Juneau St,Medic Response,1/2/23 0:03,47.549704,-122.277135,POINT (-122.277135 47.549704),F230000478
2137 N Northgate Way,Aid Response,1/2/23 0:06,47.70866,-122.333497,POINT (-122.333497 47.70866),F230000479
318 2nd Ave Et S,Aid Response,1/2/23 0:08,47.600194,-122.330541,POINT (-122.330541 47.600194),F230000480
533 3rd Ave W,Auto Fire Alarm,1/2/23 0:10,47.623717,-122.360635,POINT (-122.360635 47.623717),F230000481
12740 33rd Ave Ne,Nurseline/AMR,1/2/23 0:23,47.720938,-122.292513,POINT (-122.292513 47.720938),F230000482
4348 9th Ave Ne,Aid Response,1/2/23 0:24,47.659897,-122.318785,POINT (-122.318785 47.659897),F230000483
4832 S Chicago St,Aid Response,1/2/23 0:28,47.532626,-122.272363,POINT (-122.272363 47.532626),F230000484
2724 4th Ave N,Automatic Fire Alarm Resd,1/2/23 0:32,47.644555,-122.349563,POINT (-122.349563 47.644555),F230000485
2100 Alaskan Way,Rescue Elevator,1/2/23 0:42,47.609994,-122.346301,POINT (-122.346301 47.609994),F230000486
1767 14th Ave S,Aid Response,1/2/23 0:54,47.587479,-122.314863,POINT (-122.314863 47.587479),F230000487
501 S Royal Brougham Way,Aid Response,1/2/23 1:01,47.592396,-122.327325,POINT (-122.327325 47.592396),F230000488
425 23rd Ave S,Low Acuity Response,1/2/23 1:11,47.598923,-122.302232,POINT (-122.302232 47.598923),F230000490
1722 Bellevue Ave,Aid Response,1/2/23 1:11,47.616744,-122.326806,POINT (-122.326806 47.616744),F230000489
504 5th Ave S,Nurseline/AMR,1/2/23 1:12,47.598322,-122.327671,POINT (-122.327671 47.598322),F230000491
Ne 145th St / Sb I5 To 145,Nurseline/AMR,1/2/23 1:16,47.734069,-122.325596,POINT (-122.325596 47.734069),F230000492
5415 32nd Ave S,Rubbish Fire,1/2/23 1:20,47.553312,-122.291558,POINT (-122.291558 47.553312),F230000493
230 8th Ave N,Aid Response,1/2/23 1:29,47.620061,-122.341084,POINT (-122.341084 47.620061),F230000494
3904 27th Ave S,Aid Response,1/2/23 1:32,47.569122,-122.297261,POINT (-122.297261 47.569122),F230000495
918 E Pike St,Aid Response,1/2/23 1:47,47.614078,-122.320535,POINT (-122.320535 47.614078),F230000497
1430 2nd Ave,Medic Response- 7 per Rule,1/2/23 1:48,47.608586,-122.338264,POINT (-122.338264 47.608586),F230000498
420 Boylston Ave E,Aid Response,1/2/23 1:50,47.62222,-122.323073,POINT (-122.323073 47.62222),F230000499
710 Cherry St,Medic Response,1/2/23 2:01,47.605387,-122.327511,POINT (-122.327511 47.605387),F230000501
15th Ave Ne / Ne 145th St,Dumpster Fire,1/2/23 2:03,47.733952,-122.312749,POINT (-122.312749 47.733952),F230000502
3501 Rainier Ave S,Aid Response,1/2/23 2:13,47.571853,-122.293193,POINT (-122.293193 47.571853),F230000504
500 5th Ave,Aid Response,1/2/23 2:39,47.602985,-122.328535,POINT (-122.328535 47.602985),F230000505
116 Stewart St,Aid Response,1/2/23 2:43,47.610387,-122.341198,POINT (-122.341198 47.610387),F230000506
2nd Ave / James St,Medic Response- 7 per Rule,1/2/23 2:45,47.602306,-122.332519,POINT (-122.332519 47.602306),F230000507
3RD AVE NE / NE 125TH ST,Triaged Incident,1/2/23 2:49,47.719505,-122.326236,POINT (-122.326236 47.719505),F230000508
108 2nd Ave Et S,Unk Odor,1/2/23 3:08,47.598477,-122.329021,POINT (-122.329021 47.598477),F230000509
1911 22nd Ave S,Nurseline/AMR,1/2/23 3:20,47.586234,-122.304237,POINT (-122.304237 47.586234),F230000510
4750 15th Ave Ne,Rescue Elevator,1/2/23 3:29,47.663381,-122.311961,POINT (-122.311961 47.663381),F230000511
720 Taylor Ave N,Fire in Building,1/2/23 3:35,47.625584,-122.346258,POINT (-122.346258 47.625584),F230000512
1711 23rd Ave S,Aid Response,1/2/23 3:38,47.58821,-122.302596,POINT (-122.302596 47.58821),F230000513
1130 14th Ave,Aid Response,1/2/23 3:42,47.611685,-122.314131,POINT (-122.314131 47.611685),F230000514
3616 26th Pl W,Aid Response,1/2/23 3:54,47.652407,-122.388741,POINT (-122.388741 47.652407),F230000515
2510 Western Ave,Aid Response,1/2/23 3:55,47.614082,-122.349692,POINT (-122.349692 47.614082),F230000516
810 3rd Ave,Aid Response,1/2/23 4:03,47.604263,-122.332774,POINT (-122.332774 47.604263),F230000517
4515 M L King Jr Way S,Low Acuity Response,1/2/23 4:05,47.562669,-122.294661,POINT (-122.294661 47.562669),F230000518
3818 M L King Jr Way S,Aid Response,1/2/23 4:16,47.569723,-122.296769,POINT (-122.296769 47.569723),F230000520
747 Broadway,Rescue Elevator,1/2/23 4:27,47.608622,-122.320756,POINT (-122.320756 47.608622),F230000521
1902 2nd Ave,Aid Response,1/2/23 4:30,47.610972,-122.340465,POINT (-122.340465 47.610972),F230000522
109 23rd Ave E,Aid Response,1/2/23 4:31,47.619215,-122.302545,POINT (-122.302545 47.619215),F230000523
5th Ave / Pike St,Rubbish Fire,1/2/23 4:32,47.610678,-122.335574,POINT (-122.335574 47.610678),F230000524
1911 Aurora Ave N,Aid Response,1/2/23 4:42,47.640453,-122.346334,POINT (-122.346334 47.640453),F230000526
5717 S Leo St,Medic Response,1/2/23 4:58,47.50251,-122.261213,POINT (-122.261213 47.50251),F230000527
6940 62ND AVE NE,Aid Response,1/2/23 5:08,47.678821,-122.262227,POINT (-122.262227 47.678821),F230000528
17751 15th Ave Ne,Mutual Aid- Ladder,1/2/23 5:18,47.757801,-122.313467,POINT (-122.313467 47.757801),B230000529
747 Broadway,Rescue Elevator,1/2/23 5:27,47.608622,-122.320756,POINT (-122.320756 47.608622),F230000531
